label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11
4	1021 m^2	0.9965	Computer Science	bird	0.5852	1112	0.7925	797	Inan	1199	789	0.748
0	n/a	-0.3151	Natural Language Processing	fish	0.6706	1037	0.1408	331	Reilly	432	1083	0.8454
0	448 m^2	0.027	Biotechnology	rabbit	0.5424	1001	0.4276	641	Reilly	621	1050	0.864
5	923 m^2	1.1191	Bioengineering	rat	0.5049	445	0.9981	739	NULL	964	934	0.739
4	841 m^2	1.1594	Robotics Engineering	bird	0.2412	900	1.1952	861	Lise	1119	965	0.8959
7	876 m^2	0.8117	Data Science	cat	0.4249	1075	0.8275	1030	Chris	1156	369	1.1575
4	1005 m^2	0.9457	Robotics Engineering	guinea pig	-0.0291	945	0.9825	1172	Lise	1071	729	None
5	822 m^2	1.0838	Applied Mathematics	fish	0.2348	330	0.5861	819	Fabrice	1072	946	0.7584
2	1145 m^2	0.7149	Games and Playable Media	chicken	1.0712	819	0.747	329	Michael	902	288	0.3956
0	307 m^2	0.1464	Biotechnology	fish	0.8425	801	0.5331	391	Chris	196	703	0.905
7	852 m^2	0.9715	Data Science	cat	0.5457	930	1.3232	1222	Chris	968	97	0.9132
3	690 m^2	-0.0688	Statistics	hamster	1.0236	953	1.1242	874	Andrew	1037	566	1.0239
4	994 m^2	1.0624	Bioinformatics	bird	0.2508	631	0.786	1018	Lise	992	554	1.1224
0	264 m^2	-0.0057	Natural Language Processing	rabbit	0.8884	1039	0.4391	355	Reilly	817	836	1.0751
0	29 m^2	-0.1519	Natural Language Processing	rabbit	0.8352	1108	0.5734	511	Reilly	446	1019	0.8227
4	882 m^2	0.3263	Robotics Engineering	bird	0.0833	794	0.7776	823	Michael	1144	723	0.9938
3	994 m^2	0.2581	Human Computer Interaction	hamster	0.8681	1094	1.1988	846	Andrew	878	1051	0.7987
5	867 m^2	1.4352	Applied Mathematics	fish	0.5445	383	1.1643	783	Fabrice	1156	984	0.9147
1	1031 m^2	0.6067	Electrical Engineering	reptile	0.8912	689	0.7149	503	Vani	1055	1412	0.7541
3	961 m^2	0.3573	Statistics	hamster	1.3436	1170	1.203	1023	Andrew	1170	1124	0.7375
5	1125 m^2	0.7496	Applied Mathematics	fish	0.5579	560	0.8596	525	Fabrice	923	956	0.8608
8	867 m^2	0.5999	Computer Science	dog	0.9653	1225	1.0343	1045	Sam	836	1013	0.8473
3	728 m^2	0.4167	Computer Game Design	hamster	0.7326	903	1.0035	914		876	1176	1.1581
0	40 m^2	0.2101	Biotechnology	rabbit	0.6283	1032	0.5488	421	Reilly	159	1006	0.9536
1	1086 m^2	1.0259	Electrical Engineering	reptile	0.8388	880	1.1575	893	Vani	1532	939	1.1154
5	991 m^2	0.7985	Applied Mathematics	fish	0.8171	135	1.0257	490	Fabrice	717	683	0.7963
8	1113 m^2	1.0533	Computer Science	dog	0.8393	801	1.0301	1289	Tony	921	1158	1.0896
4	1148 m^2	1.3006	Bioinformatics	dog	0.2634	809	0.7755	901	Inan	977	764	0.5041
6	621 m^2	0.9559	Computational Media	pig	1.1478	770	1.0476	928	Eriq	1115	965	1.1665
0	148 m^2	-0.1367	Computer Engineering	rabbit	0.8815	1044	0.1451	866	Reilly	343	998	0.9233
0	293 m^2	0.4316	Computer Engineering	rabbit	0.7123	1001	0.5651	428	Reilly	382	857	1.1713
1	1057 m^2	0.747	Electrical Engineering	reptile	0.8548	801	1.2598	1392	Vani	1361	1059	1.011
1	1012 m^2	1.1168	Electrical Engineering	reptile	0.7652	740	1.119	917	Vani	1044	1034	0.8309
3	987 m^2	0.4602	Human Computer Interaction	hamster	0.8924	1050	1.037	876	Sam	949	1007	1.0418
4	1093 m^2	1.1357	Robotics Engineering	guinea pig	0.2821	834	0.9695	1451	Vani	772	853	0.6478
5	728 m^2	0.9874	Bioengineering	fish	0.5798	199	0.7835	945	Fabrice	1011	1009	1.3087
6	842 m^2	0.7855	Robotics Engineering	pig	0.7863	776	0.8321	971	Eriq	675	776	0.9447
5	1028 m^2	0.8023	Applied Mathematics	fish	0.1831	276	0.8822	656	Fabrice	920	688	1.126
6	774 m^2	0.658	Technology and Information Management	pig	0.8344	963	0.7995	1100	Eriq	1112	937	1.0683
8	1313 m^2	0.8512	Computer Science	dog	1.1717	926	0.988	938	Sam	1195	988	1.1955
1	1362 m^2	0.9789	Electrical Engineering	reptile	1.3061	800	0.9913	981	Vani	1290	762	0.8924
8	1142 m^2	0.9501	Computer Science	dog	0.7096	1105	1.0265	1234	Sam	1158	811	1.1846
4	1086 m^2	1.1885	Bioinformatics	guinea pig	0.2363	773	1.2874	1165	Lise	992	692	0.9669
2	1079 m^2	1.0784	Games and Playable Media	chicken	0.9372	1065	0.9929	357	Michael	952	190	0.5847
5	801 m^2	0.9978	Bioengineering	fish	0.656	543	1.3634	518	Fabrice	850	998	1.1461
2	983 m^2	0.9725	Games and Playable Media	chicken	1.1584	876	1.1197	127	Michael	1273	503	0.3042
3	1327 m^2	0.2895	NULL	reptile	0.7397	1092	1.25	916	Andrew	1010	1008	1.1185
3	1137 m^2	0.5262	Computer Game Design	hamster	0.9084	?	0.8509	1043	Andrew	917	1000	0.7172
6	534 m^2	0.8558	Computational Media	pig	1.1459	995	1.3028	405	Eriq	914	831	1.3366
7	789 m^2	0.9733	Data Science	Cat	0.5997	1006	0.7916	1356	Chris	1383	-4	0.9741
8	786 m^2	1.1049	Computer Science	dog	0.954	913	0.962	1083	Sam	775	1045	0.8627
3	1134 m^2	0.8809	Computer Game Design	hamster	0.5967	1162	0.8407	1310	Andrew	759	984	0.9361
4	1162 m^2	1.0592	Robotics Engineering	bird	0.283	962	0.9107	1272	Lise	818	642	1.0
3	1016 m^2	0.648	Statistics	hamster	1.0871	1133	0.8767	1166	Andrew	859	886	?
3	1385 m^2	0.3671	Computer Game Design	ferret	0.7136	873	1.1932	1040	Andrew	759	900	1.0087
8	1198 m^2	0.539	Computer Science	DOG	1.1635	981	1.1648	926	Vani	1009	1046	0.8885
1	780 m^2	0.9164	Electrical Engineering	reptile	1.0819	990	1.3458	852	Vani	1097	1033	1.0696
8	836 m^2	0.7063	Computer Science	dog	1.1394	1049	0.6896	832	Sam	1098	896	0.8327
3	665 m^2	0.6438	Statistics	ferret	0.6749	941	1.0113	1106	Andrew	1351	1219	0.9414
1	854 m^2	1.3569	Electrical Engineering	REPTILE	1.0257	788	1.11	911	Vani	1203	898	1.1801
6	926 m^2	1.098	Technology And Information Management	pig	0.7705	846	1.0192	1085	Eriq	810	1166	1.0014
7	941 m^2	1.0071	Data Science	cat	0.6207	1037	0.7486	1009	Lise	863	131	1.0587
4	1220 m^2	1.1273	Robotics Engineering	bird	0.1207	956	N/A	1000	Inan	756	696	0.7034
7	1109 m^2	0.6508	Data Science	cat	0.4361	947	1.2186	999	Chris	616	-80	1.0639
8	1012 m^2	0.8955	Computer Science	dog	0.9304	1233	1.1233	1008	Sam	1301	1048	1.017
0	409 m^2	0.1352	Biotechnology	rabbit	0.4839	986	0.5254	465	Reilly	872	1256	1.2191
4	984 m^2	1.3293	Bioinformatics	guinea pig	0.2679	792	1.2269	923	Lise	888	565	0.9469
6	842 m^2	0.8129	Technology and Information Management	pig	1.0223	895	0.983	1049	Eriq	936	807	1.1835
7	1051 m^2	1.1642	DATA SCIENCE	cat	0.6446	1102	1.1534	1149	Chris	813	-71	1.0649
1	1025 m^2	0.901	Electrical Engineering	reptile	0.7621	839	0.7528	1149	Vani	1224	962	0.9964
0	-3 m^2	0.3334	Biotechnology	rabbit	0.7207	1098	0.2429	580	Reilly	383	1207	1.0478
8	1269 m^2	0.6447	Computer Science	REPTILE	0.9935	934	0.7385	1164	Tony	1239	599	1.1478
8	921 m^2	0.9366	Computer Science	dog	1.043	1007	1.1185	1109	Sam	1039	871	1.0487
6	730 m^2	0.5847	Computer Science	pig	1.0179	1121	0.701	961	Chris	1052	982	1.048
0	-6 m^2	0.2079	Computer Engineering	rabbit	0.7584	1067	0.2582	579	Reilly	885	1258	0.9754
6	862 m^2	0.9233	Technology and Information Management	pig	0.9441	934	0.8333	1176	Eriq	950	1010	0.933
1	1339 m^2	0.9042	Bioengineering	reptile	1.1467	917	1.0902	1091	Vani	1298	961	0.9773
4	1169 m^2	1.2792	Bioinformatics	rabbit	0.3206	723	0.6706	1031	Lise	818	847	0.9327
8	1232 m^2	0.6219	Computer Science	dog	1.2356	1089	0.6806	1175	Sam	1216	1250	1.0667
6	611 m^2	0.5301	Computational Media	pig	0.8767	908	0.7426	1034	Eriq	994	906	0.8408
1	1018 m^2	1.039	Electrical Engineering	reptile	0.9204	888	1.1474	885	Vani	904	1076	0.9664
7	1235 m^2	0.481	Data Science	cat	0.8989	1092	0.8212	992	Chris	1052	31	0.9652
1	1051 m^2	1.0848	Electrical Engineering	reptile	0.8344	865	1.1468	1033	Tony	887	759	0.9704
5	1336 m^2	0.9017	Bioengineering	FISH	0.8372	428	1.2709	720	Fabrice	976	707	1.0345
2	1244 m^2	0.9811	Games and Playable Media	rat	1.1388	945	0.9128	77	Michael	1309	482	0.2241
7	1050 m^2	0.8126	Data Science	cat	0.3161	1056	0.9725	1136	Chris	823	144	1.1137
5	883 m^2	0.9259	Applied Mathematics	fish	0.3684	341	1.0751	817	fABRICE	974	583	1.0131
7	1065 m^2	0.8994	Data Science	CAT	0.7132	949	1.0674	1047	Chris	953	47	1.2046
5	641 m^2	1.128	Applied Mathematics	fish	0.4756	498	0.793	695	Fabrice	1295	970	1.1044
6	600 m^2	0.8739	Computational Media	pig	1.0417	750	1.1813	1199	Eriq	372	984	1.1097
3	1164 m^2	0.6778	Electrical Engineering	ferret	0.6337	924	0.2681	1045	Andrew	1206	628	0.9373
5	801 m^2	1.017	Applied Mathematics	fish	0.6839	509	0.5823	715	Fabrice	1181	685	0.8544
0	-45 m^2	-0.1028	Natural Language Processing	rabbit	0.525	654	0.3475	563	Sam	447	919	0.9426
1	1129 m^2	0.9794	Electrical Engineering	reptile	1.0995	1008	1.0645	922	Vani	1050	1044	1.1004
2	844 m^2	1.1627	Games and Playable Media	chicken	1.0714	898	1.0999	227	Michael	1050	537	0.4652
4	1077 m^2	0.8649	BIOINFORMATICS	bird	0.3542	984	0.7039	834	Inan	1086	967	0.8042
7	730 m^2	0.7199	Data Science	cat	0.7377	1101	0.7577	1020	cHRIS	1475	-98	0.9152
7	1130 m^2	0.689	data science	cat	0.4132	938	0.8883	1250	Chris	699	-6	1.0978
2	1413 m^2	1.2395	Games and Playable Media	rat	0.883	1105	0.9837	162	Michael	831	501	0.4287
8	1101 m^2	0.6081	Computer Science	dog	1.0734	1002	0.6551	1008	Sam	1014	864	1.3833
4	1198 m^2	1.3304	Robotics Engineering	guinea pig	0.3643	772	0.7396	1017	Inan	872	981	0.8213
6	892 m^2	0.8546	Technology and Information Management	pig	0.981	1027	0.7241	1002	Eriq	1081	1343	0.8863
8	1222 m^2	1.2052	Computer Science	dog	0.9538	1111	N/A	1194	Sam	971	944	1.0526
1	1115 m^2	1.0011	Games and Playable Media	reptile	1.0471	887	0.8859	991	Vani	1122	1458	1.0214
7	1202 m^2	1.153	Data Science	CAT	0.425	902	0.5543	919	Reilly	1505	-88	0.895
3	977 m^2	0.408	Statistics	ferret	0.6392	847	0.6066	994	Andrew	758	910	0.5787
0	440 m^2	-0.2115	Natural Language Processing	rabbit	0.7696	772	0.0387	540	Reilly	708	928	1.2817
6	534 m^2	0.997	Computational Media	pig	1.1189	1215	1.1112	1027	Eriq	747	974	1.028
2	989 m^2	0.5267	Games and Playable Media	rat	1.1363	840	0.7458	211	Michael	941	253	0.371
6	508 m^2	1.0383	Computational Media	pig	0.8673	1155	0.9885	849	ERIQ	647	1005	0.9159
8	1027 m^2	0.8465	Computer Science	dog	0.778	879	0.9705	1093	Tony	1122	847	1.1834
7	1055 m^2	0.9067	Data Science	cat	0.8681	1231	0.98	1100	Chris	849	124	0.8785
0	85 m^2	0.2342	Biotechnology	fish	0.7533	1325	0.2523	637	Reilly	526	978	0.9892
5	894 m^2	1.1178	Applied Mathematics	rabbit	0.3702	608	0.7625	1126	Fabrice	959	1002	1.0985
5	1077 m^2	1.3187	Applied Mathematics	fish	0.6452	334	0.8517	595	cHRIS	913	934	0.7568
6	805 m^2	1.0806	Technology and Information Management	pig	0.8936	999	0.948	1013	Eriq	789	905	0.8247
7	1254 m^2	0.9558	Data Science	ferret	0.6772	1017	1.0087	1298	Chris	951	-100	1.0225
0	326 m^2	0.0341	Computer Engineering	rabbit	0.8708	1154	0.3216	839	Reilly	224	1155	0.9254
7	1052 m^2	1.117	data science	cat	0.4814	908	1.2564	1020	Chris	871	187	0.6935
3	1025 m^2	0.6805	Human Computer Interaction	HAMSTER	0.7407	976	1.0131	1011	Andrew	934	822	1.0736
7	1066 m^2	0.9672	dATA sCIENCE	cat	0.5691	851	0.9626	859	Chris	608	41	0.9682
1	1252 m^2	1.0008	Electrical Engineering	reptile	0.9314	894	1.1128	1291	Andrew	1225	1092	1.0878
8	1025 m^2	0.9654	Computer Science	dog	0.9845	1014	0.9773	960	Tony	726	1096	1.0512
1	1204 m^2	1.1502	Electrical Engineering	reptile	0.7886	825	0.8613	1088	Vani	743	878	0.9621
3	1117 m^2	0.5025	Statistics	hamster	1.0078	984	0.8891	830	Andrew	1004	1105	1.0896
3	1293 m^2	0.0826	Computer Game Design	hamster	1.0272	1068	1.0997	1064	Reilly	799	925	0.9703
5	1038 m^2	1.0894	Bioengineering	fish	0.7612	437	0.5941	820	Fabrice	1024	712	0.894
1	1222 m^2	1.0517	Electrical Engineering	reptile	1.1121	822	0.6731	740	Vani	664	1099	0.9536
5	1167 m^2	1.0019	Bioengineering	fish	0.6727	474	1.1157	795	Fabrice	1004	1037	0.9053
0	211 m^2	0.2122	Natural Language Processing	rabbit	0.6782	1105	0.036	400	Reilly	208	1215	0.9408
1	1132 m^2	1.063	Electrical Engineering	reptile	1.1314	850	0.9697	567	Vani	1172	1141	1.196
1	800 m^2	1.1099	Electrical Engineering	reptile	0.8064	982	1.0165	1130	Vani	1068	1135	0.9747
7	1030 m^2	0.8493	Data Science	cat	0.4797	973	1.1392	868	Eriq	1047	81	0.7082
0	-128 m^2	0.1475	Biotechnology	rabbit	0.475	982	0.1156	452	Reilly	669	1116	0.9257
7	1280 m^2	0.935	Data Science	cat	0.6975	806	1.0726	1202	Chris	1463	355	1.1959
7	971 m^2	0.6705	Data Science	cat	0.428	1198	0.9763	935	Chris	1060	156	0.952
0	-271 m^2	0.5252	Natural Language Processing	rabbit	0.5551	996	0.4328	396	Reilly	122	934	1.0755
8	822 m^2	0.9137	Computer Science	Dog	0.7987	1213	1.2288	1014	Tony	887	N/A	0.8062
5	890 m^2	1.2888	Applied Mathematics	fish	0.5884	472	1.3827	1043	Fabrice	1211	801	1.0425
8	879 m^2	1.0691	Computer Science	dog	1.0414	1197	1.039	903	Chris	816	895	1.2884
5	1163 m^2	0.817	Bioengineering	fish	0.483	230	1.0569	757	Fabrice	990	544	1.0665
5	1043 m^2	0.6426	Applied Mathematics	pig	0.5734	183	0.5828	748	Fabrice	1289	973	1.1062
5	927 m^2	1.1149	Applied Mathematics	fish	0.634	305	0.9264	663	Fabrice	639	1031	0.797
8	1320 m^2	0.9888	Computer Science	dog	1.0043	687	0.8751	1139	Tony	906	1176	0.8253
3	858 m^2	0.8863	Statistics	hamster	0.8548	922	1.2234	817	Andrew	1156	755	0.8904
3	993 m^2	0.7979	Human Computer Interaction	hamster	0.7547	1105	1.0965	1036	Andrew	1194	881	0.981
1	1047 m^2	1.0221	Electrical Engineering	reptile	?	1060	1.197	1043	Vani		950	0.8607
0	516 m^2	-0.1403	Computer Engineering	PIG	0.5109	1170	0.4786	443	Reilly	683	1035	0.8641
1	1358 m^2	1.3611	Electrical Engineering	reptile	0.9693	772	1.1314	1030	Vani	1058	841	0.8508
4	1161 m^2	1.2333	Bioinformatics	guinea pig	0.2455	631	0.7096	1094	Chris	519	739	0.8918
8	1147 m^2	0.8013	cOMPUTER sCIENCE	dog	1.4186	820	0.8316	1259	Chris	620	925	0.8085
6	545 m^2	1.119	Technology and Information Management	pig	0.9516	949	0.8693	884	Eriq	825	974	0.8589
6	732 m^2	0.9917	Computational Media	pig	0.7225	897	1.0811	1064	Eriq	1033	897	0.9071
8	1027 m^2	1.1067	Computer Science	fish	0.9382	941	1.0698	959	Tony	984	1118	1.0596
7	1524 m^2	0.6681	Data Science	cat	0.6474	1115	0.9918	1110	Vani	1509	-205	0.926
1	1006 m^2	0.6487	Electrical Engineering	reptile	0.9785	1128	0.8823	896	Vani	967	781	0.8645
6	521 m^2	0.7237	Computational Media	pig	1.0825	555	1.0666	1090	Eriq	1195	989	0.9454
7	1018 m^2	1.1099	Data Science	CAT	0.5707	909	0.9722	858	Chris	1084	59	1.0962
4	1153 m^2	0.7802	Robotics Engineering	Bird	0.3178	510	0.4924	1009	Inan	1007	804	1.0897
2	1168 m^2	1.0854	Games and Playable Media	chicken	1.1858	792	0.8172	469	Michael	692	43	0.549
0	282 m^2	0.2272	Biotechnology	rabbit	0.5218	1113	0.5451	545	rEILLY	655	1332	0.9958
7	822 m^2	1.3326	Data Science	cat	0.9215	1051	0.8782	861	Chris	836	57	0.8273
1	843 m^2	0.7017	Electrical Engineering	reptile	0.8825	967	0.9511	1031	Vani	813	1220	1.0224
0	296 m^2	0.317	Computer Engineering	rabbit	0.7444	1027	0.3254	380	Reilly	468	1113	1.0398
1	869 m^2	1.3705	Electrical Engineering	Reptile	0.6945	1040	1.0371	953	Vani	1186	747	1.234
0	-58 m^2	0.3636	Computer Engineering	rabbit	0.7068	869	0.4228	364	Reilly	-2	959	1.1606
5	681 m^2	1.1439	Applied Mathematics	Fish	0.399	310	1.0479	884	Eriq	950	896	0.9437
8	n/a	1.1876	Computer Engineering	dog	1.1041	1016	1.018	1339	Tony	1185	880	1.0011
4	1026 m^2	0.513	Bioinformatics	bird	0.1802	820	0.5987	n/a	Inan	741	522	0.9237
8	1117 m^2	0.901	Computer Science	ferret	1.1549	1143	0.8946	1239	Tony	1085	None	0.9641
1	988 m^2	1.1452	Electrical Engineering	reptile	1.0335	761	1.0264	1164	Vani	830	1037	0.7941
2	1007 m^2	0.6513	Games and Playable Media	rat	1.059	565	0.7688	175	Michael	819	435	0.0422
4	902 m^2	0.9145	Bioinformatics	bird	0.2404	865	0.9731	670	Inan	1316	810	0.5099
8	957 m^2	1.0121	Computer Science	dog	1.1209	715	0.7864	1072	Tony	537	1186	1.1768
2	1020 m^2	0.6295	Games and Playable Media	chicken	1.0009	884	1.1399	437	Michael	1347	444	0.3467
6	NULL	1.3836	TECHNOLOGY AND INFORMATION MANAGEMENT	pig	0.8361	840	1.0076	860	Eriq	564	1108	1.1601
0	511 m^2	-0.1921	Biotechnology	rabbit	0.9281	1276	0.5047	495	Reilly	918	1086	1.1125
0	360 m^2	0.3141	Biotechnology	rabbit	0.4909	1139	0.8663	349	Reilly	632	740	0.9523
1	814 m^2	1.2573	Electrical Engineering	reptile	0.9244	669	0.9266	891	Vani	826	845	1.3429
7	1124 m^2	0.8042	Data Science	cat	0.8182	841	0.9199	795	?	680	200	1.1063
6	404 m^2	0.9331	Technology and Information Management	cat	0.9991	956	0.9776	1206	Eriq	1159	734	1.0067
5	1181 m^2	1.324	Bioengineering	fish	0.4429	107	0.9687	348	Fabrice	732	943	0.9397
4	1152 m^2	1.0769	Robotics Engineering	guinea pig	-0.074	636	0.8424	988	Lise	1371	1007	0.6365
8	1100 m^2	1.2811	Computer Science	dog	1.2449	1021	0.8938	1116	Eriq	920	1079	0.8597
0	352 m^2	0.2325	Natural Language Processing	rabbit	0.6155	877	0.1045	486	Reilly	219	853	1.0556
1	986 m^2	1.137	Electrical Engineering	reptile	1.0047	954	0.9503	1279	Fabrice	1157	961	
3	959 m^2	0.2489	Human Computer Interaction	hamster	0.8191	974	1.2297	1089	Andrew	991	799	0.9605
5	1083 m^2	1.1083	Applied Mathematics	fish	0.8189	604	0.9427	908	Reilly	1138	800	0.94
8	900 m^2	1.123	Computer Science	dog	1.189	912	1.041	926	Tony	1020	869	1.0387
2	766 m^2	1.0982	Games and Playable Media	rat	0.9421	1157	0.9756	-10	lISE	892	423	0.4244
0	294 m^2	-0.0335	Biotechnology	RABBIT	0.8732	1072	0.0228	236	Reilly	-77	1030	1.2241
5	651 m^2	1.1599	Applied Mathematics	fish	0.5031	261	1.0658	761	Fabrice	1110	804	1.1032
2	1001 m^2	0.6296	Games and Playable Media	rat	0.8165	984	0.5774	-13	Michael	826	424	0.0251
0	341 m^2	0.1678	Natural Language Processing	rabbit	0.8164	1117	0.733	513	Reilly	403	653	0.9207
8	855 m^2	1.065	Computer Science	dog	0.7238	1090	0.897	1169	Tony	1315	790	1.1534
8	782 m^2	0.9499	Computer Science	dog	1.2879	1331	1.2299	1165	Sam	1283	960	0.8743
8	669 m^2	1.3034	Computer Science	dog	0.9789	1001	0.8272	1196	Tony	988	974	0.926
8	1081 m^2	1.3209	Computer Science	None	0.7328	1037	1.2914	1156	tONY	1309	770	0.8391
3	1092 m^2	0.4496	HUMAN COMPUTER INTERACTION	reptile	0.6652	1026	1.1387	939	Andrew	886	652	0.9781
4	898 m^2	1.0305	Bioinformatics	bird	0.2898	919	0.9313	1257	Inan	1404	478	0.8348
3	916 m^2	0.457	Computer Game Design	hamster	0.7992	1222	1.2671	1116	Andrew	1164	954	0.893
6	707 m^2	0.9168	Computational Media	pig	1.2228	749	1.1098	1112	Eriq	703	878	1.0228
7	831 m^2	0.8544	Data Science	cat	0.9001	1119	1.121	1130	Chris	1156	-103	0.9192
4	1382 m^2	1.0996	Bioinformatics	guinea pig	0.1922	777	0.8736	1110	Lise	976	873	0.7725
8	1388 m^2	0.9988	Computer Science	dog	1.178	1001	1.0236	1074	Andrew	1229	1018	1.1577
6	272 m^2	0.8027	Technology and Information Management	dog	1.0476	950	1.1991	1149	Andrew	705	882	0.8029
7	1079 m^2	0.9382	Data Science	cat	0.53	1212	1.4982	957	Chris	686	188	1.1545
3	1033 m^2	0.5835	Computer Game Design	ferret	0.8092	1035	1.0424	1238	Andrew	1031	n/a	0.7056
8	945 m^2	0.9566	Computer Science	dog	1.2154	966	0.935	1016	Tony	1006	1204	1.226
1	1277 m^2	1.3344	Electrical Engineering	reptile	1.0897	1145	0.9221	1093	Vani	498	1161	0.9156
8	745 m^2	0.84	Computer Science	dog	1.0393	NULL	1.3199	956	Michael	879	1221	0.8991
6	861 m^2	0.3928	Computational Media	pig	1.0537	1007	0.839	843	Vani	788	1063	0.9967
1	1191 m^2	0.9552	Electrical Engineering	reptile	0.8857	1023	1.1338	1074	Vani	981	1082	1.1585
3	1000 m^2	0.6452	Computer Game Design	hamster	1.0709	973	1.108	1063	Andrew	909	1007	0.8728
8	1191 m^2	1.0035	Computer Science	dog	0.7753	882	1.0723	1126	Tony	1032	1087	0.7052
2	1013 m^2	0.8894	Technology and Information Management	rat	0.9633	1017	1.0447	56	Michael	1074	527	0.3259
2	1018 m^2	0.9756	Games and Playable Media	chicken	0.7667	1029	0.9763	140	Inan	940	306	0.4158
7	697 m^2	0.5095	Data Science	cat	0.4828	920	1.0138	1076	Vani	985	-70	0.8196
0	-252 m^2	-0.0303	Biotechnology	rabbit	0.9312	1142	0.3907	716	Reilly	68	1040	0.9659
3	1048 m^2	0.6243	Statistics	hamster	0.7379	843	1.0186	1216	Andrew	874	1008	0.8311
2	809 m^2	0.9322	Games and Playable Media	rat	1.1099	947	0.9915	455	Michael	817	439	0.2605
4	1095 m^2	N/A	Bioinformatics	guinea pig	0.2708	641	0.9753	896	n/a	1026	537	0.6198
3	893 m^2	n/a	Human Computer Interaction	ferret	0.9112	1129	0.7411	917	Andrew	505	1092	1.0693
1	1182 m^2	1.0846	Electrical Engineering	reptile	0.8314	933	0.8355	1140	Vani	936	1063	1.1424
5	1048 m^2	1.0465	Bioengineering	FISH	0.7066	496	1.0007	780	Fabrice	1122	711	1.0102
2	952 m^2	1.0097	Games and Playable Media	rat	0.8097	751	0.9666	275	Michael	1063	628	0.1263
7	1342 m^2	0.9558	Data Science	cat	0.4574	1136	1.0958	1061	Chris	1239	-179	1.0377
6	782 m^2	1.1338	Computational Media	pig	0.9212	1042	0.8663	1098	Eriq	905	1054	1.0013
6	808 m^2	1.4879	Computational Media	pig	1.2955	1218	1.2226	1048	Eriq	913	800	0.8347
5	808 m^2	1.4218	Bioengineering	fish	0.4255	293	1.0261	689	Fabrice	935	1034	1.1433
0	91 m^2	0.0649	Computer Engineering	rabbit	0.5999	870	0.2728	643	Reilly	382	1019	0.9834
3	953 m^2	0.6571	Computer Game Design	ferret	0.8249	990	0.8995	989	Andrew	1057	1022	1.0952
3	1218 m^2	0.5488	Statistics	ferret	0.8037	1214	1.1587	825	fabrice	745	1130	1.0861
5	894 m^2	1.101	bIOENGINEERING	fish	0.3014	212	1.058	680	Eriq	950	707	0.7701
5	1122 m^2	0.9323	Bioengineering	fish	0.39	238	0.6224	?	Fabrice	1256	1073	1.0868
8	1052 m^2	1.1894	Computer Science	dog	0.987	1171	1.0647	940	Tony	1041	787	1.0907
3	796 m^2	0.6436	statistics	ferret	0.7544	732	0.938	1079	Inan	554	1294	1.1739
6	530 m^2	0.9272	Technology and Information Management	pig	1.1477	1036	1.0575	1023	Michael	1075	916	1.3762
0	418 m^2	0.602	Biotechnology	ferret	0.5035	1339	0.282	204	Inan	673	1028	0.9841
1	1063 m^2	0.9582	Electrical Engineering	reptile	0.8835	770	1.067	783	Vani	862	1084	None
4	835 m^2	1.0384	Bioinformatics	bird	0.0464	434	0.9961	1333	Inan	1287	808	0.6779
7	1053 m^2	1.0619	Data Science	cat	0.5433	946	0.7949	955	Chris	1001	153	1.1526
7	904 m^2	0.5289	Data Science	cat	0.277	1102	0.7543	913	Chris	1057	98	1.1909
4	863 m^2	0.8584	Bioinformatics	bird	0.4356	843	0.7464	1287	Inan	910	569	0.9806
4	786 m^2	1.15	Robotics Engineering	guinea pig	None	829	1.0921	899	Lise	1120	830	0.8987
8	1111 m^2	1.1356	computer science	dog	0.9034	1029	1.0727	895	Tony	962	807	1.0252
0	362 m^2	0.0427	Natural Language Processing	rabbit	0.5315	1146	0.3731	36	Reilly	568	845	1.0891
5	747 m^2	1.0396	Bioengineering	fish	0.5348	269	0.9706	727	Fabrice	1135	856	0.9029
5	1112 m^2	1.0973	Bioengineering	fish	0.9886	333	0.9706	744	Fabrice	1034	985	0.9162
3	1198 m^2	0.3962	Human Computer Interaction	ferret	0.7264	1127	1.1052	879	Andrew	891	1080	0.6397
3	696 m^2	1.188	Human Computer Interaction	ferret	0.8881	1064	1.1689	1021	Andrew	551	995	0.9976
8	1177 m^2	0.5347	Computer Science	dog	0.7142	1196	0.9809	824	Tony	794	1236	0.798
2	1410 m^2	0.5513	Games and Playable Media	ferret	0.8628	1167	1.0218	267	Michael	1128	605	-0.0362
1	1127 m^2	0.8364	Electrical Engineering	reptile	0.9376	1158	1.2006	969	Vani	1035	1160	0.9297
2	1388 m^2	1.2033	Games and Playable Media	rat	0.7455	1237	0.8608	207	Michael	1002	397	0.2242
8	995 m^2	1.168	Computer Science	dog	1.1129	1053	1.1319	1075	Sam	1071	863	1.1118
1	1073 m^2	0.8941	eLECTRICAL eNGINEERING	reptile	1.2167	877	0.58	749	Vani	775	1157	1.137
5	888 m^2	1.1457	Applied Mathematics	FISH	0.6498	481	1.4188	615	Fabrice	1013	939	0.8948
6	580 m^2	1.1148	Technology and Information Management	pig	1.0376	617	1.0273	1100	Eriq	1030	1070	0.888
7	1084 m^2	1.1376	Data Science	cat	0.7475	1028	1.0896	1124	Sam	917	213	0.9899
